# time_s Ids_A Vds_V Vgs_V
4.6019199544e-06 2.8212500000e+02 3.9443750000e+02 1.8159374237e+01
4.6115201258e-06 2.7903125000e+02 3.9551562500e+02 1.8283594131e+01
4.6211198423e-06 2.7506250000e+02 3.9453125000e+02 1.8312500000e+01
4.6307200137e-06 2.7034375000e+02 3.9459375000e+02 1.8290624619e+01
4.6403201850e-06 2.7171875000e+02 3.9515625000e+02 1.8295312881e+01
4.6499199016e-06 2.7496875000e+02 3.9651562500e+02 1.8371093750e+01
4.6595200729e-06 2.7378125000e+02 3.9292187500e+02 1.8392187119e+01
4.6691197895e-06 2.7543750000e+02 3.9300000000e+02 1.8403905869e+01
4.6787199608e-06 2.7459375000e+02 3.9445312500e+02 1.8228124619e+01
4.6883201321e-06 2.7481250000e+02 3.9379687500e+02 1.8328125000e+01
4.6979198487e-06 2.7468750000e+02 3.9356250000e+02 1.8253906250e+01
4.7075200200e-06 2.7475000000e+02 3.9629687500e+02 1.8353906631e+01
4.7171201913e-06 2.7303125000e+02 3.9396875000e+02 1.8253906250e+01
4.7267199079e-06 2.7153125000e+02 3.9478125000e+02 1.8130468369e+01
4.7363200792e-06 2.7046875000e+02 3.9534375000e+02 1.8341405869e+01
4.7459197958e-06 2.7134375000e+02 3.9510937500e+02 1.8132030487e+01
4.7555199671e-06 2.7000000000e+02 3.9334375000e+02 1.8375000000e+01
4.7651201385e-06 2.6715625000e+02 3.9479687500e+02 1.8280467987e+01
4.7747198550e-06 2.7062500000e+02 3.9298437500e+02 1.8181249619e+01
4.7843200264e-06 2.7037500000e+02 3.9370312500e+02 1.8347656250e+01
4.7939201977e-06 2.7012500000e+02 3.9429687500e+02 1.8267187119e+01
4.8035199143e-06 2.7409375000e+02 3.9401562500e+02 1.8279687881e+01
4.8131200856e-06 2.7218750000e+02 3.9382812500e+02 1.8269531250e+01
4.8227198022e-06 2.7287500000e+02 3.9271875000e+02 1.8180469513e+01
4.8323199735e-06 2.7075000000e+02 3.9568750000e+02 1.8233592987e+01
4.8419201448e-06 2.7081250000e+02 3.9509375000e+02 1.8280467987e+01
4.8515198614e-06 2.6615625000e+02 3.9367187500e+02 1.8260156631e+01
4.8611200327e-06 2.6762500000e+02 3.9517187500e+02 1.8261718750e+01
4.8707202041e-06 2.6762500000e+02 3.9479687500e+02 1.8215625763e+01
4.8803199206e-06 2.6893750000e+02 3.9312500000e+02 1.8310155869e+01
4.8899200920e-06 2.6834375000e+02 3.9500000000e+02 1.8267187119e+01
4.8995198085e-06 2.6862500000e+02 3.9437500000e+02 1.8128124237e+01
4.9091199799e-06 2.7162500000e+02 3.9462500000e+02 1.8201562881e+01
4.9187201512e-06 2.7053125000e+02 3.9292187500e+02 1.8282032013e+01
4.9283198678e-06 2.6546875000e+02 3.9496875000e+02 1.8280467987e+01
4.9379200391e-06 2.6984375000e+02 3.9428125000e+02 1.8362499237e+01
