# time_s Ids_A Vds_V Vgs_V
2.4794999831e-08 1.1171875000e+01 5.8624218750e+02 6.8226561546e+00
3.4395000625e-08 1.5468750000e+01 5.8120312500e+02 7.6781249046e+00
4.3995001420e-08 2.4796875000e+01 5.7747656250e+02 8.3710937500e+00
5.3594998661e-08 3.4062500000e+01 5.7180468750e+02 9.1750001907e+00
6.3195003008e-08 4.1937500000e+01 5.7133593750e+02 9.5945310593e+00
7.2794996697e-08 5.1578125000e+01 5.7126562500e+02 9.9812498093e+00
8.2394997492e-08 6.2250000000e+01 5.7166406250e+02 1.0414062500e+01
9.1994998286e-08 7.2343750000e+01 5.7159375000e+02 1.0847656250e+01
1.0159499908e-07 7.9500000000e+01 5.7457031250e+02 1.1135937691e+01
1.1119499987e-07 8.9156250000e+01 5.7735937500e+02 1.1487500191e+01
1.2079499356e-07 9.7343750000e+01 5.8192968750e+02 1.1599218369e+01
1.3039499436e-07 1.0615625000e+02 5.7916406250e+02 1.1846094131e+01
1.3999499515e-07 1.1084375000e+02 5.8286718750e+02 1.1942187309e+01
1.4959499595e-07 1.1753125000e+02 5.8110937500e+02 1.2045312881e+01
1.5919499674e-07 1.2604687500e+02 5.7989062500e+02 1.2246093750e+01
1.6879499753e-07 1.3150000000e+02 5.8033593750e+02 1.2332031250e+01
1.7839499833e-07 1.3884375000e+02 5.7881250000e+02 1.2438281059e+01
1.8799499912e-07 1.4067187500e+02 5.8157812500e+02 1.2440625191e+01
1.9759499992e-07 1.4787500000e+02 5.8270312500e+02 1.2548437119e+01
2.0719500071e-07 1.5329687500e+02 5.8422656250e+02 1.2646875381e+01
2.1679500151e-07 1.5792187500e+02 5.8774218750e+02 1.2596875191e+01
2.2639500230e-07 1.6056250000e+02 5.8865625000e+02 1.2921093941e+01
2.3599500310e-07 1.6654687500e+02 5.8678125000e+02 1.2716405869e+01
2.4559500389e-07 1.6978125000e+02 5.8689843750e+02 1.2785937309e+01
2.5519500468e-07 1.7281250000e+02 5.8596093750e+02 1.2854687691e+01
2.6479500548e-07 1.7840625000e+02 5.8511718750e+02 1.2896875381e+01
2.7439500627e-07 1.7882812500e+02 5.8846875000e+02 1.2951562881e+01
2.8399500707e-07 1.8375000000e+02 5.8701562500e+02 1.2872655869e+01
2.9359500786e-07 1.8918750000e+02 5.8790625000e+02 1.2964843750e+01
3.0319500866e-07 1.9237500000e+02 5.8853906250e+02 1.2987500191e+01
3.1279500945e-07 1.9362500000e+02 5.8891406250e+02 1.3007031441e+01
3.2239501024e-07 1.9573437500e+02 5.9151562500e+02 1.3100781441e+01
3.3199501104e-07 2.0092187500e+02 5.8849218750e+02 1.3000781059e+01
3.4159501183e-07 2.0126562500e+02 5.9022656250e+02 1.3053906441e+01
3.5119501263e-07 2.0534375000e+02 5.9172656250e+02 1.3032812119e+01
3.6079501342e-07 2.0746875000e+02 5.9029687500e+02 1.3007812500e+01
3.7039498579e-07 2.1085937500e+02 5.8771875000e+02 1.3004687309e+01
3.7999498659e-07 2.1396875000e+02 5.8875000000e+02 1.3071093559e+01
3.8959498738e-07 2.1578125000e+02 5.8994531250e+02 1.3011718750e+01
3.9919498818e-07 2.1900000000e+02 5.8931250000e+02 1.3100781441e+01
4.0879498897e-07 2.2126562500e+02 5.9083593750e+02 1.3220312119e+01
4.1839498977e-07 2.2275000000e+02 5.8987500000e+02 1.3183593750e+01
4.2799499056e-07 2.2696875000e+02 5.9212500000e+02 1.3167187691e+01
4.3759499135e-07 2.3018750000e+02 5.9116406250e+02 1.3003906250e+01
4.4719499215e-07 2.3089062500e+02 5.9130468750e+02 1.3240625381e+01
4.5679499294e-07 2.3307812500e+02 5.9010937500e+02 1.3137499809e+01
4.6639499374e-07 2.3717187500e+02 5.9144531250e+02 1.3178125381e+01
4.7599499453e-07 2.3437500000e+02 5.8996875000e+02 1.3129687309e+01
4.8559502375e-07 2.3981250000e+02 5.9123437500e+02 1.3136718750e+01
4.9519502454e-07 2.4181250000e+02 5.9109375000e+02 1.3133593559e+01
5.0479502534e-07 2.4521875000e+02 5.8849218750e+02 1.3221094131e+01
5.1439502613e-07 2.4598437500e+02 5.9228906250e+02 1.3149999619e+01
5.2399502692e-07 2.4870312500e+02 5.9435156250e+02 1.3185155869e+01
5.3359502772e-07 2.5148437500e+02 5.9060156250e+02 1.3246874809e+01
5.4319497167e-07 2.5215625000e+02 5.8952343750e+02 1.3239843369e+01
5.5279497246e-07 2.5496875000e+02 5.9020312500e+02 1.3133593559e+01
5.6239497326e-07 2.5525000000e+02 5.9179687500e+02 1.3235937119e+01
5.7199497405e-07 2.5729687500e+02 5.8933593750e+02 1.3231249809e+01
5.8159497485e-07 2.5809375000e+02 5.9233593750e+02 1.3278124809e+01
5.9119497564e-07 2.6193750000e+02 5.9013281250e+02 1.3202343941e+01
6.0079497644e-07 2.6275000000e+02 5.9252343750e+02 1.3057031631e+01
6.1039497723e-07 2.6437500000e+02 5.9097656250e+02 1.3271875381e+01
6.1999497802e-07 2.6570312500e+02 5.9163281250e+02 1.3164843559e+01
6.2959497882e-07 2.6850000000e+02 5.9242968750e+02 1.3303906441e+01
6.3919497961e-07 2.7121875000e+02 5.9322656250e+02 1.3337499619e+01
6.4879498041e-07 2.7262500000e+02 5.9310937500e+02 1.3208593369e+01
6.5839498120e-07 2.7332812500e+02 5.9317968750e+02 1.3303906441e+01
6.6799498200e-07 2.7601562500e+02 5.9400000000e+02 1.3209375381e+01
6.7759498279e-07 2.7787500000e+02 5.9317968750e+02 1.3243749619e+01
6.8719498358e-07 2.7881250000e+02 5.9301562500e+02 1.3344531059e+01
6.9679498438e-07 2.8010937500e+02 5.9271093750e+02 1.3199218750e+01
7.0639498517e-07 2.8248437500e+02 5.8910156250e+02 1.3289843559e+01
7.1599498597e-07 2.8485937500e+02 5.9376562500e+02 1.3145312309e+01
7.2559498676e-07 2.8725000000e+02 5.9310937500e+02 1.3281250000e+01
7.3519498756e-07 2.8726562500e+02 5.9226562500e+02 1.3217968941e+01
7.4479498835e-07 2.8645312500e+02 5.9421093750e+02 1.3243749619e+01
7.5439498914e-07 2.8892187500e+02 5.9022656250e+02 1.3237500191e+01
7.6399498994e-07 2.9109375000e+02 5.9301562500e+02 1.3253125191e+01
7.7359499073e-07 2.9228125000e+02 5.9221875000e+02 1.3239062309e+01
7.8319499153e-07 2.9343750000e+02 5.9360156250e+02 1.3265625000e+01
7.9279499232e-07 2.9442187500e+02 5.9397656250e+02 1.3143750191e+01
8.0239499312e-07 2.9592187500e+02 5.9271093750e+02 1.3142969131e+01
8.1199499391e-07 2.9595312500e+02 5.9371875000e+02 1.3180468559e+01
8.2159499470e-07 2.9796875000e+02 5.9325000000e+02 1.3309374809e+01
8.3119499550e-07 2.9846875000e+02 5.9123437500e+02 1.3267187119e+01
8.4079499629e-07 2.9957812500e+02 5.9449218750e+02 1.3236719131e+01
8.5039499709e-07 3.0089062500e+02 5.9097656250e+02 1.3168749809e+01
