# time_s Ids_A Vds_V Vgs_V
5.6015500149e-07 4.8296875000e+01 5.9789062500e+02 9.1734371185e+00
5.6975500229e-07 4.9687500000e+01 5.9610937500e+02 9.1125001907e+00
5.7935500308e-07 4.8906250000e+01 5.9864062500e+02 9.1664066315e+00
5.8895500388e-07 5.0640625000e+01 5.9643750000e+02 9.0570316315e+00
5.9855500467e-07 4.9531250000e+01 6.0070312500e+02 9.1140623093e+00
6.0815500547e-07 5.0921875000e+01 5.9322656250e+02 9.1023435593e+00
6.1775500626e-07 4.8875000000e+01 5.9763281250e+02 9.0804691315e+00
6.2735500705e-07 4.8343750000e+01 5.9772656250e+02 9.0960941315e+00
6.3695500785e-07 5.3000000000e+01 5.9505468750e+02 9.0820312500e+00
6.4655500864e-07 4.9078125000e+01 5.9728125000e+02 9.1445312500e+00
6.5615500944e-07 5.1562500000e+01 5.9789062500e+02 9.0570316315e+00
6.6575501023e-07 5.0375000000e+01 5.9782031250e+02 9.0187501907e+00
6.7535501103e-07 5.2171875000e+01 5.9835937500e+02 9.1335935593e+00
6.8495501182e-07 5.0453125000e+01 5.9707031250e+02 9.1218748093e+00
6.9455501261e-07 5.3234375000e+01 5.9887500000e+02 9.1242189407e+00
7.0415501341e-07 5.1218750000e+01 5.9824218750e+02 9.0679683685e+00
7.1375501420e-07 5.2062500000e+01 5.9629687500e+02 9.1203126907e+00
7.2335501500e-07 5.3593750000e+01 5.9824218750e+02 9.1265621185e+00
7.3295501579e-07 5.2875000000e+01 5.9798437500e+02 8.9171876907e+00
7.4255501659e-07 5.2500000000e+01 5.9770312500e+02 9.0656251907e+00
7.5215501738e-07 5.5562500000e+01 5.9866406250e+02 9.0796871185e+00
7.6175501817e-07 5.3203125000e+01 5.9793750000e+02 9.1742191315e+00
7.7135501897e-07 5.2515625000e+01 5.9690625000e+02 9.1570310593e+00
7.8095501976e-07 5.2984375000e+01 5.9561718750e+02 9.0562496185e+00
7.9055502056e-07 5.4187500000e+01 5.9786718750e+02 9.1250000000e+00
8.0015502135e-07 5.3078125000e+01 5.9671875000e+02 9.1468753815e+00
8.0975502215e-07 5.4187500000e+01 5.9831250000e+02 9.0812501907e+00
8.1935502294e-07 5.5234375000e+01 5.9587500000e+02 9.2156248093e+00
8.2895502374e-07 5.5109375000e+01 5.9758593750e+02 9.1117191315e+00
