# time_s Ids_A Vds_V Vgs_V
7.0736001589e-07 5.2271875000e+02 3.9842187500e+02 1.7909374237e+01
7.1696001669e-07 5.2175000000e+02 3.9621875000e+02 1.7919530869e+01
7.2656001748e-07 5.2137500000e+02 3.9657812500e+02 1.7861719131e+01
7.3616001828e-07 5.1809375000e+02 3.9689062500e+02 1.7960155487e+01
7.4576001907e-07 5.2371875000e+02 3.9820312500e+02 1.7980468750e+01
7.5536001987e-07 5.2021875000e+02 3.9768750000e+02 1.7935155869e+01
7.6496002066e-07 5.2134375000e+02 3.9907812500e+02 1.7872655869e+01
7.7456002145e-07 5.2087500000e+02 3.9817187500e+02 1.8089061737e+01
7.8416002225e-07 5.1931250000e+02 3.9846875000e+02 1.7884374619e+01
7.9376002304e-07 5.1950000000e+02 3.9793750000e+02 1.7916406631e+01
8.0336002384e-07 5.2412500000e+02 3.9765625000e+02 1.7989843369e+01
8.1296002463e-07 5.2640625000e+02 3.9846875000e+02 1.8036718369e+01
8.2256002543e-07 5.2137500000e+02 3.9929687500e+02 1.7864063263e+01
8.3216002622e-07 5.2246875000e+02 4.0059375000e+02 1.8017187119e+01
8.4176002701e-07 5.1959375000e+02 3.9876562500e+02 1.7960937500e+01
8.5136002781e-07 5.1662500000e+02 4.0004687500e+02 1.8002344131e+01
8.6095997176e-07 5.1603125000e+02 3.9917187500e+02 1.7968750000e+01
8.7055997255e-07 5.1793750000e+02 3.9931250000e+02 1.7894531250e+01
8.8015997335e-07 5.1831250000e+02 4.0023437500e+02 1.7920312881e+01
8.8975997414e-07 5.1421875000e+02 4.0090625000e+02 1.7978906631e+01
8.9935997494e-07 5.1687500000e+02 4.0048437500e+02 1.8061717987e+01
9.0895997573e-07 5.1703125000e+02 3.9995312500e+02 1.7982030869e+01
9.1855997653e-07 5.1718750000e+02 3.9935937500e+02 1.8046092987e+01
9.2815997732e-07 5.1334375000e+02 3.9973437500e+02 1.7926563263e+01
9.3775997811e-07 5.1493750000e+02 4.0004687500e+02 1.8012500763e+01
9.4735997891e-07 5.0862500000e+02 4.0092187500e+02 1.8039844513e+01
9.5695997970e-07 5.1596875000e+02 4.0021875000e+02 1.7930469513e+01
9.6656003734e-07 5.1284375000e+02 4.0148437500e+02 1.8036718369e+01
9.7615998129e-07 5.1321875000e+02 4.0034375000e+02 1.8100000381e+01
9.8576003893e-07 5.1256250000e+02 4.0043750000e+02 1.8102344513e+01
9.9535998288e-07 5.0815625000e+02 3.9917187500e+02 1.8064844131e+01
1.0049600405e-06 5.0815625000e+02 4.0189062500e+02 1.8058593750e+01
1.0145599845e-06 5.0531250000e+02 3.9940625000e+02 1.8146093369e+01
1.0241600421e-06 5.0546875000e+02 4.0082812500e+02 1.8185155869e+01
1.0337599861e-06 5.0581250000e+02 4.0025000000e+02 1.8127344131e+01
1.0433600437e-06 5.0315625000e+02 4.0003125000e+02 1.8140625000e+01
1.0529599876e-06 5.0253125000e+02 4.0129687500e+02 1.8010156631e+01
1.0625600453e-06 5.0312500000e+02 3.9932812500e+02 1.8034374237e+01
1.0721599892e-06 4.9934375000e+02 4.0089062500e+02 1.8103124619e+01
1.0817600469e-06 4.9934375000e+02 3.9992187500e+02 1.8137500763e+01
1.0913599908e-06 4.9843750000e+02 4.0201562500e+02 1.8170312881e+01
1.1009600485e-06 4.9725000000e+02 4.0185937500e+02 1.8020313263e+01
1.1105599924e-06 4.9490625000e+02 4.0109375000e+02 1.8228124619e+01
1.1201600500e-06 4.9546875000e+02 4.0110937500e+02 1.8093750000e+01
1.1297599940e-06 4.9187500000e+02 4.0067187500e+02 1.8127344131e+01
1.1393600516e-06 4.9165625000e+02 3.9925000000e+02 1.8081249237e+01
1.1489599956e-06 4.9337500000e+02 4.0117187500e+02 1.7927343369e+01
1.1585600532e-06 4.8875000000e+02 4.0196875000e+02 1.8118749619e+01
1.1681599972e-06 4.9209375000e+02 4.0248437500e+02 1.8129688263e+01
1.1777600548e-06 4.8665625000e+02 4.0081250000e+02 1.8110937119e+01
1.1873599988e-06 4.8946875000e+02 3.9984375000e+02 1.8147655487e+01
1.1969600564e-06 4.8603125000e+02 4.0187500000e+02 1.8232030869e+01
1.2065600004e-06 4.8818750000e+02 4.0051562500e+02 1.8174999237e+01
1.2161599443e-06 4.7918750000e+02 4.0046875000e+02 1.8214061737e+01
1.2257600019e-06 4.8328125000e+02 4.0009375000e+02 1.8245311737e+01
1.2353599459e-06 4.8321875000e+02 4.0093750000e+02 1.8132812500e+01
1.2449600035e-06 4.7781250000e+02 4.0079687500e+02 1.8267187119e+01
1.2545599475e-06 4.7943750000e+02 4.0196875000e+02 1.8153125763e+01
