# time_s Ids_A Vds_V Vgs_V
7.5375999131e-07 5.2184375000e+02 3.9882812500e+02 1.7858592987e+01
7.6335999211e-07 5.1903125000e+02 3.9934375000e+02 1.7877344131e+01
7.7295999290e-07 5.1793750000e+02 4.0046875000e+02 1.8028905869e+01
7.8255999370e-07 5.1643750000e+02 4.0018750000e+02 1.7866405487e+01
7.9215999449e-07 5.1725000000e+02 3.9937500000e+02 1.7865625381e+01
8.0175999528e-07 5.2021875000e+02 3.9714062500e+02 1.7878906250e+01
8.1135999608e-07 5.1800000000e+02 3.9807812500e+02 1.7935937881e+01
8.2095999687e-07 5.1868750000e+02 3.9784375000e+02 1.7764062881e+01
8.3055999767e-07 5.1953125000e+02 3.9931250000e+02 1.7939062119e+01
8.4015999846e-07 5.1734375000e+02 4.0034375000e+02 1.7871875763e+01
8.4975999926e-07 5.1965625000e+02 4.0057812500e+02 1.7987499237e+01
8.5936000005e-07 5.1437500000e+02 4.0051562500e+02 1.7877344131e+01
8.6896000084e-07 5.1837500000e+02 3.9959375000e+02 1.7933593750e+01
8.7856000164e-07 5.1581250000e+02 4.0118750000e+02 1.7930469513e+01
8.8816000243e-07 5.1521875000e+02 3.9945312500e+02 1.7942188263e+01
8.9776000323e-07 5.1356250000e+02 4.0026562500e+02 1.7913280487e+01
9.0736000402e-07 5.1553125000e+02 4.0114062500e+02 1.7908594131e+01
9.1696000482e-07 5.1146875000e+02 4.0050000000e+02 1.8034374237e+01
9.2656000561e-07 5.1418750000e+02 4.0246875000e+02 1.7949218750e+01
9.3616000640e-07 5.1212500000e+02 4.0053125000e+02 1.7993749619e+01
9.4576000720e-07 5.1165625000e+02 4.0137500000e+02 1.8109375000e+01
9.5535995115e-07 5.1240625000e+02 3.9878125000e+02 1.7842967987e+01
9.6496000879e-07 5.0696875000e+02 3.9921875000e+02 1.7882812500e+01
9.7455995274e-07 5.1084375000e+02 4.0067187500e+02 1.7906250000e+01
9.8416001038e-07 5.0934375000e+02 4.0031250000e+02 1.7952342987e+01
9.9375995433e-07 5.0868750000e+02 4.0117187500e+02 1.8020313263e+01
1.0033600120e-06 5.0675000000e+02 4.0029687500e+02 1.7910938263e+01
1.0129599559e-06 5.0493750000e+02 4.0139062500e+02 1.8022655487e+01
1.0225600136e-06 5.0531250000e+02 4.0190625000e+02 1.7904687881e+01
1.0321599575e-06 5.0225000000e+02 4.0046875000e+02 1.8039844513e+01
1.0417600151e-06 4.9987500000e+02 4.0228125000e+02 1.8044530869e+01
1.0513599591e-06 4.9950000000e+02 4.0073437500e+02 1.7852344513e+01
1.0609600167e-06 5.0043750000e+02 4.0090625000e+02 1.8017969131e+01
1.0705599607e-06 5.0178125000e+02 4.0126562500e+02 1.8021093369e+01
1.0801600183e-06 4.9696875000e+02 4.0035937500e+02 1.8017969131e+01
1.0897599623e-06 4.9715625000e+02 4.0120312500e+02 1.8045312881e+01
1.0993600199e-06 4.9540625000e+02 4.0090625000e+02 1.8007030487e+01
1.1089599639e-06 4.9509375000e+02 4.0093750000e+02 1.8057031631e+01
1.1185600215e-06 4.9165625000e+02 4.0134375000e+02 1.8128906250e+01
1.1281599654e-06 4.9471875000e+02 4.0181250000e+02 1.7988281250e+01
1.1377600231e-06 4.9228125000e+02 3.9929687500e+02 1.8067968369e+01
1.1473599670e-06 4.9165625000e+02 4.0001562500e+02 1.8105468750e+01
1.1569600247e-06 4.8646875000e+02 4.0118750000e+02 1.7944530487e+01
1.1665599686e-06 4.8790625000e+02 4.0020312500e+02 1.7943750381e+01
1.1761600263e-06 4.8640625000e+02 4.0189062500e+02 1.8034374237e+01
1.1857599702e-06 4.8468750000e+02 4.0106250000e+02 1.7983592987e+01
1.1953600279e-06 4.8212500000e+02 4.0165625000e+02 1.8217967987e+01
1.2049599718e-06 4.8390625000e+02 3.9996875000e+02 1.7972656250e+01
1.2145600294e-06 4.8390625000e+02 4.0042187500e+02 1.8056249619e+01
1.2241599734e-06 4.8196875000e+02 4.0171875000e+02 1.8110937119e+01
1.2337600310e-06 4.8171875000e+02 4.0168750000e+02 1.8140625000e+01
1.2433599750e-06 4.7606250000e+02 3.9937500000e+02 1.8121875763e+01
1.2529600326e-06 4.7665625000e+02 4.0031250000e+02 1.8081249237e+01
1.2625599766e-06 4.7418750000e+02 4.0082812500e+02 1.8093750000e+01
1.2721600342e-06 4.7475000000e+02 4.0046875000e+02 1.8025781631e+01
1.2817599782e-06 4.7278125000e+02 4.0076562500e+02 1.8043750763e+01
1.2913600358e-06 4.7168750000e+02 4.0075000000e+02 1.8049219131e+01
1.3009599797e-06 4.7212500000e+02 4.0029687500e+02 1.8071874619e+01
1.3105600374e-06 4.7309375000e+02 4.0075000000e+02 1.8040624619e+01
1.3201599813e-06 4.6940625000e+02 4.0065625000e+02 1.8035938263e+01
1.3297600390e-06 4.6818750000e+02 4.0175000000e+02 1.8089061737e+01
1.3393599829e-06 4.6490625000e+02 4.0026562500e+02 1.8137500763e+01
