# time_s Ids_A Vds_V Vgs_V
4.1275001195e-08 1.0250000000e+01 5.8654687500e+02 7.0703125000e+00
5.1834998516e-08 1.7765625000e+01 5.8394531250e+02 7.6101560593e+00
6.1435002863e-08 2.1140625000e+01 5.8354687500e+02 8.0281248093e+00
7.1034996552e-08 2.5578125000e+01 5.8319531250e+02 8.5257816315e+00
8.0634997346e-08 3.2593750000e+01 5.8214062500e+02 8.8015623093e+00
9.0234998140e-08 3.5703125000e+01 5.8457812500e+02 9.0617189407e+00
9.9834998935e-08 4.2296875000e+01 5.8408593750e+02 9.4312496185e+00
1.0943499973e-07 4.6093750000e+01 5.8776562500e+02 9.6703128815e+00
1.1903500052e-07 5.1406250000e+01 5.8860937500e+02 9.8890628815e+00
1.2863499421e-07 5.4828125000e+01 5.8863281250e+02 9.9765625000e+00
1.3823499501e-07 6.0203125000e+01 5.8917187500e+02 1.0092968941e+01
1.4783499580e-07 6.2343750000e+01 5.9022656250e+02 1.0387499809e+01
1.5743499659e-07 6.6250000000e+01 5.8924218750e+02 1.0360156059e+01
1.6703499739e-07 7.0031250000e+01 5.9137500000e+02 1.0496093750e+01
1.7663499818e-07 7.2140625000e+01 5.8870312500e+02 1.0605468750e+01
1.8623499898e-07 7.5343750000e+01 5.9069531250e+02 1.0614843369e+01
1.9583499977e-07 7.8531250000e+01 5.9053125000e+02 1.0646875381e+01
2.0543500057e-07 8.0640625000e+01 5.9043750000e+02 1.0771875381e+01
2.1503500136e-07 8.5046875000e+01 5.9083593750e+02 1.0753125191e+01
2.2463500216e-07 8.5859375000e+01 5.9275781250e+02 1.0940625191e+01
2.3423500295e-07 8.7140625000e+01 5.9484375000e+02 1.0975000381e+01
2.4383498953e-07 9.1234375000e+01 5.9388281250e+02 1.0863281250e+01
2.5343499033e-07 9.1890625000e+01 5.9226562500e+02 1.0807812691e+01
2.6303499112e-07 9.2703125000e+01 5.9242968750e+02 1.0902343750e+01
2.7263499192e-07 9.4093750000e+01 5.9186718750e+02 1.0962499619e+01
2.8223499271e-07 9.7718750000e+01 5.9219531250e+02 1.1096094131e+01
2.9183499350e-07 9.8250000000e+01 5.9278125000e+02 1.1105468750e+01
3.0143499430e-07 9.8843750000e+01 5.9355468750e+02 1.1175000191e+01
3.1103499509e-07 1.0046875000e+02 5.9456250000e+02 1.1121874809e+01
3.2063499589e-07 1.0312500000e+02 5.9540625000e+02 1.1217968941e+01
3.3023499668e-07 1.0253125000e+02 5.9606250000e+02 1.1057812691e+01
3.3983499748e-07 1.0510937500e+02 5.9662500000e+02 1.1041406631e+01
3.4943499827e-07 1.0707812500e+02 5.9580468750e+02 1.1061718941e+01
3.5903499906e-07 1.0704687500e+02 5.9385937500e+02 1.1033594131e+01
3.6863499986e-07 1.1009375000e+02 5.9332031250e+02 1.1122655869e+01
3.7823500065e-07 1.1289062500e+02 5.9498437500e+02 1.1189062119e+01
3.8783500145e-07 1.1096875000e+02 5.9472656250e+02 1.1146093369e+01
3.9743500224e-07 1.1193750000e+02 5.9582812500e+02 1.1101562500e+01
4.0703500304e-07 1.1423437500e+02 5.9524218750e+02 1.1069531441e+01
4.1663500383e-07 1.1484375000e+02 5.9571093750e+02 1.1049219131e+01
4.2623500462e-07 1.1659375000e+02 5.9653125000e+02 1.1255468369e+01
4.3583500542e-07 1.1932812500e+02 5.9528906250e+02 1.1069531441e+01
4.4543500621e-07 1.1918750000e+02 5.9435156250e+02 1.1125781059e+01
4.5503500701e-07 1.1826562500e+02 5.9564062500e+02 1.1244531631e+01
4.6463500780e-07 1.2184375000e+02 5.9397656250e+02 1.1208593369e+01
4.7423500860e-07 1.2223437500e+02 5.9594531250e+02 1.1189844131e+01
4.8383498097e-07 1.2184375000e+02 5.9721093750e+02 1.1185155869e+01
4.9343498176e-07 1.2475000000e+02 5.9493750000e+02 1.1294530869e+01
5.0303498256e-07 1.2589062500e+02 5.9704687500e+02 1.1246093750e+01
5.1263498335e-07 1.2776562500e+02 5.9542968750e+02 1.1167968750e+01
5.2223498415e-07 1.2696875000e+02 5.9465625000e+02 1.1146093369e+01
