# time_s Ids_A Vds_V Vgs_V
2.3674999738e-08 1.0078125000e+01 7.8232031250e+02 6.7398438454e+00
3.3915000586e-08 1.7046875000e+01 7.7723437500e+02 7.7249999046e+00
4.3515001380e-08 2.4765625000e+01 7.7043750000e+02 8.4171876907e+00
5.3114998622e-08 3.2171875000e+01 7.6767187500e+02 9.0468750000e+00
6.2715002969e-08 4.3109375000e+01 7.6584375000e+02 9.6023435593e+00
7.2314996657e-08 5.2734375000e+01 7.6657031250e+02 1.0167187691e+01
8.1914997452e-08 6.4000000000e+01 7.6736718750e+02 1.0538281441e+01
9.1514998246e-08 7.2359375000e+01 7.7130468750e+02 1.0956250191e+01
1.0111499904e-07 8.1953125000e+01 7.7306250000e+02 1.1218750000e+01
1.1071499983e-07 8.9359375000e+01 7.7632031250e+02 1.1339843750e+01
1.2031499352e-07 9.8375000000e+01 7.7310937500e+02 1.1748437881e+01
1.2991499432e-07 1.0771875000e+02 7.7388281250e+02 1.1817187309e+01
1.3951499511e-07 1.1412500000e+02 7.7203125000e+02 1.1886718750e+01
1.4911499591e-07 1.2404687500e+02 7.7350781250e+02 1.2074999809e+01
1.5871499670e-07 1.2934375000e+02 7.7482031250e+02 1.2228124619e+01
1.6831499750e-07 1.3679687500e+02 7.7449218750e+02 1.2277343750e+01
1.7791499829e-07 1.4023437500e+02 7.7557031250e+02 1.2449999809e+01
1.8751499908e-07 1.4923437500e+02 7.7962500000e+02 1.2505468369e+01
1.9711499988e-07 1.5425000000e+02 7.8171093750e+02 1.2526562691e+01
2.0671500067e-07 1.6057812500e+02 7.7859375000e+02 1.2549219131e+01
2.1631500147e-07 1.6443750000e+02 7.8105468750e+02 1.2752344131e+01
2.2591500226e-07 1.7001562500e+02 7.8121875000e+02 1.2758593559e+01
2.3551500306e-07 1.7275000000e+02 7.7983593750e+02 1.2824999809e+01
2.4511498964e-07 1.7904687500e+02 7.8220312500e+02 1.2814062119e+01
2.5471499043e-07 1.8207812500e+02 7.8025781250e+02 1.2885937691e+01
2.6431499123e-07 1.8698437500e+02 7.8318750000e+02 1.2922656059e+01
2.7391499202e-07 1.9056250000e+02 7.8194531250e+02 1.2967968941e+01
2.8351499282e-07 1.9556250000e+02 7.8206250000e+02 1.2833593369e+01
2.9311499361e-07 1.9979687500e+02 7.8325781250e+02 1.3057812691e+01
3.0271499440e-07 2.0451562500e+02 7.8398437500e+02 1.2923437119e+01
3.1231499520e-07 2.0693750000e+02 7.8227343750e+02 1.3057031631e+01
3.2191499599e-07 2.1170312500e+02 7.8009375000e+02 1.2995312691e+01
3.3151499679e-07 2.1389062500e+02 7.8171093750e+02 1.3009374619e+01
3.4111499758e-07 2.1804687500e+02 7.8316406250e+02 1.3017969131e+01
3.5071499838e-07 2.2181250000e+02 7.8391406250e+02 1.3050000191e+01
3.6031499917e-07 2.2540625000e+02 7.8621093750e+02 1.3093750000e+01
3.6991499996e-07 2.2812500000e+02 7.8548437500e+02 1.3138280869e+01
3.7951500076e-07 2.3220312500e+02 7.8637500000e+02 1.3072656631e+01
3.8911500155e-07 2.3478125000e+02 7.8459375000e+02 1.2975781441e+01
3.9871500235e-07 2.3746875000e+02 7.8494531250e+02 1.3073437691e+01
4.0831500314e-07 2.4085937500e+02 7.8466406250e+02 1.3044530869e+01
4.1791500394e-07 2.4484375000e+02 7.8438281250e+02 1.3126562119e+01
4.2751500473e-07 2.4526562500e+02 7.8457031250e+02 1.3078906059e+01
4.3711500552e-07 2.4976562500e+02 7.8426562500e+02 1.3202343941e+01
4.4671500632e-07 2.5268750000e+02 7.8719531250e+02 1.3124218941e+01
4.5631500711e-07 2.5539062500e+02 7.8421875000e+02 1.3190625191e+01
4.6591500791e-07 2.5746875000e+02 7.8527343750e+02 1.3117187500e+01
4.7551500870e-07 2.5857812500e+02 7.8274218750e+02 1.3224218369e+01
4.8511498107e-07 2.6101562500e+02 7.8726562500e+02 1.3068750381e+01
4.9471498187e-07 2.6525000000e+02 7.8646875000e+02 1.3144531250e+01
5.0431498266e-07 2.6665625000e+02 7.8653906250e+02 1.3216405869e+01
5.1391498346e-07 2.6882812500e+02 7.8571875000e+02 1.3123437881e+01
5.2351498425e-07 2.7175000000e+02 7.8623437500e+02 1.3199218750e+01
5.3311498505e-07 2.7328125000e+02 7.8799218750e+02 1.3167187691e+01
5.4271498584e-07 2.7735937500e+02 7.8583593750e+02 1.3185937881e+01
5.5231498663e-07 2.7989062500e+02 7.8867187500e+02 1.3134374619e+01
5.6191498743e-07 2.7856250000e+02 7.8698437500e+02 1.3300000191e+01
5.7151498822e-07 2.8264062500e+02 7.8621093750e+02 1.3265625000e+01
5.8111498902e-07 2.8465625000e+02 7.8754687500e+02 1.3167968750e+01
5.9071498981e-07 2.8625000000e+02 7.8621093750e+02 1.3171875000e+01
6.0031499061e-07 2.8835937500e+02 7.8684375000e+02 1.3163281441e+01
6.0991499140e-07 2.9123437500e+02 7.8909375000e+02 1.3142187119e+01
6.1951499220e-07 2.9389062500e+02 7.8855468750e+02 1.3176562309e+01
6.2911499299e-07 2.9360937500e+02 7.8850781250e+02 1.3088281631e+01
6.3871499378e-07 2.9562500000e+02 7.8785156250e+02 1.3079687119e+01
6.4831499458e-07 2.9646875000e+02 7.8813281250e+02 1.3333593369e+01
6.5791499537e-07 2.9998437500e+02 7.8869531250e+02 1.3239843369e+01
6.6751499617e-07 2.9878125000e+02 7.8799218750e+02 1.3217187881e+01
6.7711499696e-07 3.0085937500e+02 7.8815625000e+02 1.3294530869e+01
6.8671499776e-07 3.0382812500e+02 7.8698437500e+02 1.3202343941e+01
6.9631499855e-07 3.0635937500e+02 7.9005468750e+02 1.3207031250e+01
7.0591499934e-07 3.0589062500e+02 7.9045312500e+02 1.3177343369e+01
7.1551500014e-07 3.0776562500e+02 7.9057031250e+02 1.3230468750e+01
7.2511500093e-07 3.1007812500e+02 7.9106250000e+02 1.3135156631e+01
7.3471500173e-07 3.1064062500e+02 7.9019531250e+02 1.3173437119e+01
7.4431500252e-07 3.0984375000e+02 7.8832031250e+02 1.3186718941e+01
7.5391500332e-07 3.1134375000e+02 7.9045312500e+02 1.3246874809e+01
7.6351500411e-07 3.1360937500e+02 7.9117968750e+02 1.3290624619e+01
7.7311500490e-07 3.1385937500e+02 7.8850781250e+02 1.3261718750e+01
7.8271500570e-07 3.1503125000e+02 7.9075781250e+02 1.3168749809e+01
7.9231500649e-07 3.1807812500e+02 7.9050000000e+02 1.3221875191e+01
8.0191500729e-07 3.1870312500e+02 7.8984375000e+02 1.3167968750e+01
8.1151500808e-07 3.1940625000e+02 7.8975000000e+02 1.3359375000e+01
8.2111500888e-07 3.1987500000e+02 7.8841406250e+02 1.3343750000e+01
8.3071500967e-07 3.1887500000e+02 7.9031250000e+02 1.3271875381e+01
8.4031501046e-07 3.1940625000e+02 7.8989062500e+02 1.3235156059e+01
8.4991501126e-07 3.2253125000e+02 7.8918750000e+02 1.3274218559e+01
8.5951501205e-07 3.2265625000e+02 7.8942187500e+02 1.3285156250e+01
8.6911501285e-07 3.2348437500e+02 7.9019531250e+02 1.3285937309e+01
8.7871501364e-07 3.2250000000e+02 7.9057031250e+02 1.3185937881e+01
8.8831501444e-07 3.2420312500e+02 7.9225781250e+02 1.3252344131e+01
8.9791501523e-07 3.2564062500e+02 7.9017187500e+02 1.3243749619e+01
9.0751501602e-07 3.2517187500e+02 7.9073437500e+02 1.3164843559e+01
9.1711501682e-07 3.2617187500e+02 7.9209375000e+02 1.3139843941e+01
9.2671501761e-07 3.2595312500e+02 7.9099218750e+02 1.3286718369e+01
9.3631501841e-07 3.2696875000e+02 7.9153125000e+02 1.3197656631e+01
9.4591501920e-07 3.2673437500e+02 7.9136718750e+02 1.3195312500e+01
9.5551502000e-07 3.2825000000e+02 7.9202343750e+02 1.3267187119e+01
9.6511496395e-07 3.2875000000e+02 7.9150781250e+02 1.3224218369e+01
9.7471502158e-07 3.2912500000e+02 7.9253906250e+02 1.3256250381e+01
9.8431496554e-07 3.2728125000e+02 7.9258593750e+02 1.3275781631e+01
9.9391502317e-07 3.2926562500e+02 7.9279687500e+02 1.3280468941e+01
1.0035149671e-06 3.2720312500e+02 7.8989062500e+02 1.3263280869e+01
1.0131150248e-06 3.2771875000e+02 7.9143750000e+02 1.3276562691e+01
1.0227149687e-06 3.2910937500e+02 7.9223437500e+02 1.3296093941e+01
1.0323150264e-06 3.3234375000e+02 7.8986718750e+02 1.3375781059e+01
1.0419149703e-06 3.3000000000e+02 7.8972656250e+02 1.3211718559e+01
1.0515150279e-06 3.2901562500e+02 7.9176562500e+02 1.3254687309e+01
1.0611149719e-06 3.3090625000e+02 7.9195312500e+02 1.3220312119e+01
1.0707150295e-06 3.2879687500e+02 7.9333593750e+02 1.3215624809e+01
1.0803149735e-06 3.2829687500e+02 7.9096875000e+02 1.3302343369e+01
1.0899150311e-06 3.2932812500e+02 7.9256250000e+02 1.3357030869e+01
1.0995149751e-06 3.2937500000e+02 7.9279687500e+02 1.3391406059e+01
1.1091150327e-06 3.3000000000e+02 7.8960937500e+02 1.3371874809e+01
1.1187149767e-06 3.2921875000e+02 7.9382812500e+02 1.3257812500e+01
1.1283150343e-06 3.2828125000e+02 7.9089843750e+02 1.3218750000e+01
1.1379149782e-06 3.2875000000e+02 7.9314843750e+02 1.3278905869e+01
1.1475150359e-06 3.2904687500e+02 7.9399218750e+02 1.3274218559e+01
1.1571149798e-06 3.2871875000e+02 7.9319531250e+02 1.3242968559e+01
1.1667150375e-06 3.3007812500e+02 7.9422656250e+02 1.3231249809e+01
1.1763149814e-06 3.2954687500e+02 7.9511718750e+02 1.3243749619e+01
1.1859150391e-06 3.2859375000e+02 7.9359375000e+02 1.3260156631e+01
1.1955149830e-06 3.3035937500e+02 7.9352343750e+02 1.3332031250e+01
