# epoch total_loss data_loss physics_loss w_data w_physics lr
1.0000000000e+00 9.8549151421e-01 9.0338283777e-01 1.0662533045e+00 4.9586546793e-01 5.0413453156e-01 1.0000000000e-03
2.0000000000e+00 7.1315920353e-01 6.7509979010e-01 7.5026279688e-01 4.9364229320e-01 5.0635770564e-01 1.0000000000e-03
3.0000000000e+00 5.2833497524e-01 4.8953589797e-01 5.6571245193e-01 4.9066864989e-01 5.0933134812e-01 1.0000000000e-03
4.0000000000e+00 3.8333120942e-01 3.4263607860e-01 4.2187416553e-01 4.8641950667e-01 5.1358049023e-01 1.0000000000e-03
5.0000000000e+00 2.5750577450e-01 2.3221604526e-01 2.8113356233e-01 4.8301301295e-01 5.1698698231e-01 1.0000000000e-03
6.0000000000e+00 1.6195282340e-01 1.6298359632e-01 1.6098202765e-01 4.8502062693e-01 5.1497936572e-01 1.0000000000e-03
7.0000000000e+00 1.2480716407e-01 1.4904223382e-01 1.0094354302e-01 4.9613884734e-01 5.0386114204e-01 1.0000000000e-03
8.0000000000e+00 1.4937415719e-01 1.8699786067e-01 1.1030507833e-01 5.0942304730e-01 4.9057693978e-01 1.0000000000e-03
9.0000000000e+00 1.8002332747e-01 2.2791819274e-01 1.2759584188e-01 5.2259021903e-01 4.7740976653e-01 1.0000000000e-03
1.0000000000e+01 1.9507104158e-01 2.5150141120e-01 1.2980863452e-01 5.3628839061e-01 4.6371159378e-01 1.0000000000e-03
1.1000000000e+01 1.9263276458e-01 2.5077036023e-01 1.2157323956e-01 5.5000872946e-01 4.4999125379e-01 1.0000000000e-03
1.2000000000e+01 1.7556710541e-01 2.2378343344e-01 1.1388071626e-01 5.6128182342e-01 4.3871815855e-01 1.0000000000e-03
1.3000000000e+01 1.5038365126e-01 1.7684929073e-01 1.1593072116e-01 5.6555711041e-01 4.3444286995e-01 1.0000000000e-03
1.4000000000e+01 1.2764340639e-01 1.2513983250e-01 1.3080269098e-01 5.5789512203e-01 4.4210485639e-01 1.0000000000e-03
1.5000000000e+01 1.1740811169e-01 8.9600540698e-02 1.4998660982e-01 5.3950349897e-01 4.6049647743e-01 1.0000000000e-03
1.6000000000e+01 1.1754503101e-01 7.7815733850e-02 1.6028194129e-01 5.1823542140e-01 4.8176455316e-01 1.0000000000e-03
1.7000000000e+01 1.2170724571e-01 8.4651201963e-02 1.5893620253e-01 5.0116375761e-01 4.9883621539e-01 1.0000000000e-03
1.8000000000e+01 1.2623259425e-01 1.0035210848e-01 1.5119206905e-01 4.9094180734e-01 5.0905816438e-01 1.0000000000e-03
1.9000000000e+01 1.2789204717e-01 1.1518078297e-01 1.3995867968e-01 4.8699186939e-01 5.1300810124e-01 1.0000000000e-03
2.0000000000e+01 1.2392659485e-01 1.2272366136e-01 1.2507231534e-01 4.8781877164e-01 5.1218119790e-01 1.0000000000e-03
2.1000000000e+01 1.1533732712e-01 1.2265586853e-01 1.0824482888e-01 4.9215750632e-01 5.0784246193e-01 1.0000000000e-03
2.2000000000e+01 1.0634438694e-01 1.1913005263e-01 9.3612879515e-02 4.9893893774e-01 5.0106102898e-01 1.0000000000e-03
2.3000000000e+01 1.0063038766e-01 1.1696574837e-01 8.3810865879e-02 5.0730170049e-01 4.9269826458e-01 1.0000000000e-03
2.4000000000e+01 9.9058069289e-02 1.1904931068e-01 7.7651478350e-02 5.1709457421e-01 4.8290538927e-01 1.0000000000e-03
2.5000000000e+01 1.0053441674e-01 1.2571984529e-01 7.2260513902e-02 5.2888628400e-01 4.7111367808e-01 1.0000000000e-03
2.6000000000e+01 1.0353384167e-01 1.3489814103e-01 6.6258437932e-02 5.4305891456e-01 4.5694104634e-01 1.0000000000e-03
2.7000000000e+01 1.0609214008e-01 1.4205503464e-01 6.0529768467e-02 5.5887428859e-01 4.4112567128e-01 1.0000000000e-03
2.8000000000e+01 1.0597226024e-01 1.4175218344e-01 5.7754188776e-02 5.7403831275e-01 4.2596164612e-01 1.0000000000e-03
2.9000000000e+01 1.0237458348e-01 1.3151529431e-01 6.1324872077e-02 5.8483359682e-01 4.1516636099e-01 1.0000000000e-03
3.0000000000e+01 9.6957348287e-02 1.1409492791e-01 7.2551384568e-02 5.8747918219e-01 4.1252077448e-01 1.0000000000e-03
3.1000000000e+01 9.2391729355e-02 9.5423258841e-02 8.8193282485e-02 5.8070003157e-01 4.1929992398e-01 1.0000000000e-03
3.2000000000e+01 9.0205088258e-02 8.0878622830e-02 1.0240575671e-01 5.6675742139e-01 4.3324253315e-01 1.0000000000e-03
3.3000000000e+01 9.0319573879e-02 7.3071897030e-02 1.1137442291e-01 5.4969856783e-01 4.5030138583e-01 1.0000000000e-03
