# time_s Ids_A Vds_V Vgs_V
7.0656000162e-07 5.1415625000e+02 3.9585937500e+02 1.7762500763e+01
7.1616000241e-07 5.1371875000e+02 3.9673437500e+02 1.7788280487e+01
7.2576000321e-07 5.1240625000e+02 3.9693750000e+02 1.7726562500e+01
7.3536000400e-07 5.1634375000e+02 3.9704687500e+02 1.7760156631e+01
7.4496000479e-07 5.1400000000e+02 3.9593750000e+02 1.7792968750e+01
7.5456000559e-07 5.1543750000e+02 3.9756250000e+02 1.7761718750e+01
7.6416000638e-07 5.1553125000e+02 3.9725000000e+02 1.7869531631e+01
7.7376000718e-07 5.1881250000e+02 3.9820312500e+02 1.7745311737e+01
7.8336000797e-07 5.1453125000e+02 3.9726562500e+02 1.7732812881e+01
7.9296000877e-07 5.1471875000e+02 3.9885937500e+02 1.7804687500e+01
8.0256000956e-07 5.1484375000e+02 3.9781250000e+02 1.7711719513e+01
8.1216001036e-07 5.1534375000e+02 4.0629687500e+02 1.2286718369e+01
8.2176001115e-07 5.1028125000e+02 4.6164062500e+02 1.2603906631e+01
8.3136001194e-07 4.9128125000e+02 5.1139062500e+02 1.1628906250e+01
8.4096001274e-07 4.4496875000e+02 5.3295312500e+02 1.0727343559e+01
8.5056001353e-07 3.8193750000e+02 5.4253125000e+02 9.9265623093e+00
8.6016001433e-07 3.2631250000e+02 5.4987500000e+02 9.0242185593e+00
8.6976001512e-07 2.7596875000e+02 5.5459375000e+02 8.2390623093e+00
8.7936001592e-07 2.2528125000e+02 5.4878125000e+02 7.2546873093e+00
8.8896001671e-07 1.8021875000e+02 5.3237500000e+02 6.6593751907e+00
8.9856001750e-07 1.4309375000e+02 5.0757812500e+02 5.9625000954e+00
9.0816001830e-07 1.0743750000e+02 4.7860937500e+02 5.2562499046e+00
9.1776001909e-07 7.7343750000e+01 4.4581250000e+02 4.5906248093e+00
9.2736001989e-07 5.8250000000e+01 4.1943750000e+02 4.0304689407e+00
9.3696002068e-07 4.0093750000e+01 4.0120312500e+02 3.6578125954e+00
9.4656002148e-07 2.8406250000e+01 3.8976562500e+02 3.3062500954e+00
9.5615996543e-07 1.8312500000e+01 3.8650000000e+02 2.9898438454e+00
9.6576002306e-07 1.4093750000e+01 3.9151562500e+02 2.7117187977e+00
