# time_s Ids_A Vds_V Vgs_V
8.0559499338e-07 3.6100000000e+02 5.9533593750e+02 1.4396093369e+01
8.1519499417e-07 3.6465625000e+02 5.9578125000e+02 1.4360937119e+01
8.2479499497e-07 3.6456250000e+02 5.9460937500e+02 1.4350781441e+01
8.3439499576e-07 3.6659375000e+02 5.9460937500e+02 1.4260937691e+01
8.4399499656e-07 3.6534375000e+02 5.9453906250e+02 1.4363281250e+01
8.5359499735e-07 3.6821875000e+02 5.9660156250e+02 1.4331250191e+01
8.6319499815e-07 3.6742187500e+02 5.9723437500e+02 1.4321093559e+01
8.7279499894e-07 3.6687500000e+02 5.9531250000e+02 1.4427343369e+01
8.8239499973e-07 3.6846875000e+02 5.9667187500e+02 1.4316406250e+01
8.9199500053e-07 3.6854687500e+02 5.9756250000e+02 1.4341405869e+01
9.0159500132e-07 3.7029687500e+02 5.9772656250e+02 1.4214062691e+01
9.1119500212e-07 3.6932812500e+02 5.9599218750e+02 1.4207812309e+01
9.2079500291e-07 3.7146875000e+02 5.9653125000e+02 1.4428125381e+01
9.3039500371e-07 3.7184375000e+02 5.9596875000e+02 1.4285937309e+01
9.3999500450e-07 3.7150000000e+02 5.9625000000e+02 1.4324999809e+01
9.4959500530e-07 3.7303125000e+02 5.9460937500e+02 1.4297656059e+01
9.5919494925e-07 3.7278125000e+02 5.9400000000e+02 1.4274999619e+01
9.6879500688e-07 3.7217187500e+02 5.9655468750e+02 1.4350781441e+01
9.7839495083e-07 3.7254687500e+02 5.9566406250e+02 1.4260156631e+01
9.8799500847e-07 3.7181250000e+02 5.9770312500e+02 1.4299219131e+01
9.9759495242e-07 3.7371875000e+02 5.9800781250e+02 1.4316406250e+01
1.0071950101e-06 3.7409375000e+02 5.9927343750e+02 1.4278124809e+01
1.0167949540e-06 3.7575000000e+02 5.9613281250e+02 1.4375781059e+01
1.0263950116e-06 3.7476562500e+02 5.9728125000e+02 1.4414843559e+01
1.0359949556e-06 3.7685937500e+02 5.9688281250e+02 1.4330469131e+01
1.0455950132e-06 3.7487500000e+02 5.9739843750e+02 1.4342187881e+01
1.0551949572e-06 3.7648437500e+02 5.9601562500e+02 1.4291406631e+01
1.0647950148e-06 3.7618750000e+02 5.9803125000e+02 1.4353906631e+01
1.0743949588e-06 3.7678125000e+02 5.9810156250e+02 1.4502344131e+01
1.0839950164e-06 3.7606250000e+02 5.9798437500e+02 1.4283594131e+01
1.0935949604e-06 3.7706250000e+02 5.9721093750e+02 1.4329687119e+01
1.1031950180e-06 3.7462500000e+02 5.9779687500e+02 1.4322656631e+01
1.1127949620e-06 3.7659375000e+02 5.9557031250e+02 1.4345312119e+01
1.1223950196e-06 3.7607812500e+02 5.9617968750e+02 1.4337499619e+01
1.1319949635e-06 3.7485937500e+02 5.9596875000e+02 1.4421875000e+01
1.1415950212e-06 3.7496875000e+02 5.9927343750e+02 1.4329687119e+01
1.1511949651e-06 3.7678125000e+02 5.9664843750e+02 1.4351562500e+01
1.1607950228e-06 3.7567187500e+02 5.9770312500e+02 1.4426562309e+01
1.1703949667e-06 3.7659375000e+02 5.9608593750e+02 1.4514062881e+01
1.1799950244e-06 3.7632812500e+02 5.9988281250e+02 1.4365625381e+01
1.1895949683e-06 3.7581250000e+02 5.9587500000e+02 1.4428906441e+01
1.1991950259e-06 3.7634375000e+02 5.9770312500e+02 1.4402343750e+01
1.2087949699e-06 3.7493750000e+02 5.9749218750e+02 1.4283594131e+01
1.2183950275e-06 3.7612500000e+02 5.9657812500e+02 1.4346875191e+01
1.2279949715e-06 3.7471875000e+02 5.9873437500e+02 1.4358593941e+01
1.2375950291e-06 3.7662500000e+02 5.9639062500e+02 1.4355468750e+01
1.2471949731e-06 3.7446875000e+02 5.9833593750e+02 1.4339843750e+01
1.2567950307e-06 3.7434375000e+02 5.9892187500e+02 1.4385937691e+01
1.2663949747e-06 3.7393750000e+02 5.9594531250e+02 1.4426562309e+01
1.2759950323e-06 3.7406250000e+02 5.9721093750e+02 1.4520312309e+01
1.2855949763e-06 3.7493750000e+02 5.9821875000e+02 1.4373437881e+01
1.2951950339e-06 3.7262500000e+02 5.9892187500e+02 1.4350781441e+01
1.3047949778e-06 3.7300000000e+02 5.9920312500e+02 1.4502344131e+01
1.3143950355e-06 3.7275000000e+02 5.9990625000e+02 1.4285156250e+01
1.3239949794e-06 3.7378125000e+02 5.9622656250e+02 1.4305468559e+01
1.3335950371e-06 3.7318750000e+02 5.9622656250e+02 1.4360937119e+01
1.3431949810e-06 3.7173437500e+02 5.9976562500e+02 1.4333593369e+01
1.3527950387e-06 3.7339062500e+02 5.9756250000e+02 1.4382812500e+01
1.3623949826e-06 3.7212500000e+02 5.9636718750e+02 1.4485937119e+01
1.3719950402e-06 3.6946875000e+02 5.9920312500e+02 1.4346094131e+01
1.3815949842e-06 3.7070312500e+02 5.9871093750e+02 1.4410937309e+01
1.3911950418e-06 3.6923437500e+02 5.9850000000e+02 1.4342187881e+01
1.4007949858e-06 3.7007812500e+02 5.9871093750e+02 1.4299219131e+01
1.4103950434e-06 3.6939062500e+02 5.9903906250e+02 1.4364062309e+01
1.4199949874e-06 3.6939062500e+02 5.9702343750e+02 1.4482030869e+01
1.4295950450e-06 3.6804687500e+02 5.9711718750e+02 1.4367187500e+01
1.4391949890e-06 3.6831250000e+02 5.9793750000e+02 1.4351562500e+01
1.4487950466e-06 3.6756250000e+02 6.0082031250e+02 1.4370312691e+01
1.4583949906e-06 3.6748437500e+02 5.9714062500e+02 1.4294530869e+01
1.4679950482e-06 3.6748437500e+02 5.9737500000e+02 1.4426562309e+01
1.4775949921e-06 3.6565625000e+02 5.9833593750e+02 1.4403124809e+01
1.4871950498e-06 3.6604687500e+02 5.9894531250e+02 1.4359375000e+01
1.4967949937e-06 3.6598437500e+02 6.0067968750e+02 1.4327343941e+01
1.5063950514e-06 3.6576562500e+02 5.9847656250e+02 1.4324999809e+01
1.5159949953e-06 3.6531250000e+02 5.9817187500e+02 1.4362500191e+01
1.5255950530e-06 3.6475000000e+02 5.9777343750e+02 1.4278124809e+01
1.5351949969e-06 3.6314062500e+02 5.9864062500e+02 1.4414062500e+01
1.5447950545e-06 3.6314062500e+02 5.9962500000e+02 1.4400781631e+01
1.5543949985e-06 3.6379687500e+02 5.9578125000e+02 1.4397656441e+01
1.5639950561e-06 3.6198437500e+02 5.9871093750e+02 1.4330469131e+01
1.5735950001e-06 3.6432812500e+02 5.9934375000e+02 1.4378125191e+01
1.5831949440e-06 3.6240625000e+02 5.9791406250e+02 1.4350000381e+01
1.5927950017e-06 3.6014062500e+02 5.9709375000e+02 1.4379687309e+01
1.6023949456e-06 3.6087500000e+02 6.0011718750e+02 1.4343750000e+01
1.6119950033e-06 3.6037500000e+02 5.9901562500e+02 1.4396875381e+01
1.6215949472e-06 3.6026562500e+02 6.0044531250e+02 1.4360937119e+01
1.6311950048e-06 3.5953125000e+02 5.9716406250e+02 1.4257812500e+01
1.6407949488e-06 3.5865625000e+02 5.9648437500e+02 1.4423437119e+01
1.6503950064e-06 3.5981250000e+02 5.9899218750e+02 1.4432031631e+01
1.6599949504e-06 3.5812500000e+02 5.9603906250e+02 1.4389843941e+01
1.6695950080e-06 3.5575000000e+02 5.9711718750e+02 1.4420312881e+01
1.6791949520e-06 3.5579687500e+02 5.9814843750e+02 1.4306249619e+01
1.6887950096e-06 3.5484375000e+02 5.9793750000e+02 1.4279687881e+01
1.6983949536e-06 3.5659375000e+02 5.9702343750e+02 1.4475781441e+01
1.7079950112e-06 3.5459375000e+02 5.9582812500e+02 1.4332812309e+01
1.7175949552e-06 3.5373437500e+02 5.9845312500e+02 1.4396875381e+01
1.7271950128e-06 3.5339062500e+02 5.9812500000e+02 1.4409375191e+01
1.7367949567e-06 3.5496875000e+02 5.9819531250e+02 1.4234375000e+01
1.7463950144e-06 3.5240625000e+02 6.0007031250e+02 1.4332812309e+01
1.7559949583e-06 3.5185937500e+02 5.9798437500e+02 1.4319531441e+01
1.7655950160e-06 3.5301562500e+02 5.9857031250e+02 1.4231249809e+01
1.7751949599e-06 3.5317187500e+02 5.9632031250e+02 1.4271093369e+01
1.7847950176e-06 3.5100000000e+02 5.9866406250e+02 1.4386718750e+01
1.7943949615e-06 3.5185937500e+02 5.9786718750e+02 1.4456250191e+01
1.8039950191e-06 3.5092187500e+02 5.9777343750e+02 1.4478906631e+01
1.8135949631e-06 3.5001562500e+02 5.9985937500e+02 1.4534375191e+01
1.8231950207e-06 3.5007812500e+02 5.9681250000e+02 1.4375000000e+01
1.8327949647e-06 3.5004687500e+02 5.9753906250e+02 1.4499218941e+01
1.8423950223e-06 3.4828125000e+02 5.9864062500e+02 1.4405468941e+01
1.8519949663e-06 3.4785937500e+02 5.9641406250e+02 1.4289843559e+01
1.8615950239e-06 3.4704687500e+02 5.9941406250e+02 1.4357812881e+01
1.8711949679e-06 3.4668750000e+02 5.9746875000e+02 1.4435937881e+01
1.8807950255e-06 3.4575000000e+02 5.9669531250e+02 1.4378906250e+01
1.8903949695e-06 3.4459375000e+02 5.9810156250e+02 1.4379687309e+01
1.8999950271e-06 3.4415625000e+02 5.9767968750e+02 1.4378125191e+01
1.9095950847e-06 3.4421875000e+02 5.9742187500e+02 1.4425000191e+01
1.9191950287e-06 3.4276562500e+02 5.9650781250e+02 1.4394531250e+01
1.9287949726e-06 3.4368750000e+02 5.9561718750e+02 1.4479687691e+01
1.9383949166e-06 3.4354687500e+02 5.9535937500e+02 1.4374218941e+01
1.9479950879e-06 3.4195312500e+02 5.9770312500e+02 1.4336718559e+01
1.9575950319e-06 3.4114062500e+02 5.9714062500e+02 1.4417187691e+01
1.9671949758e-06 3.4200000000e+02 5.9685937500e+02 1.4424219131e+01
1.9767949198e-06 3.4059375000e+02 5.9775000000e+02 1.4392969131e+01
1.9863950911e-06 3.3940625000e+02 5.9599218750e+02 1.4293749809e+01
1.9959950350e-06 3.4003125000e+02 5.9681250000e+02 1.4314062119e+01
2.0055949790e-06 3.3992187500e+02 5.9592187500e+02 1.4369531631e+01
2.0151949229e-06 3.3800000000e+02 5.9697656250e+02 1.4331250191e+01
2.0247950943e-06 3.3734375000e+02 5.9840625000e+02 1.4329687119e+01
2.0343950382e-06 3.3695312500e+02 5.9622656250e+02 1.4425000191e+01
2.0439949822e-06 3.3718750000e+02 5.9650781250e+02 1.4445312500e+01
2.0535949261e-06 3.3667187500e+02 5.9782031250e+02 1.4298437119e+01
2.0631950974e-06 3.3692187500e+02 5.9683593750e+02 1.4489843369e+01
2.0727950414e-06 3.3684375000e+02 5.9730468750e+02 1.4484375000e+01
2.0823949853e-06 3.3464062500e+02 5.9868750000e+02 1.4321874619e+01
2.0919949293e-06 3.3398437500e+02 5.9617968750e+02 1.4382031441e+01
2.1015951006e-06 3.3501562500e+02 5.9521875000e+02 1.4368749619e+01
2.1111950446e-06 3.3367187500e+02 5.9786718750e+02 1.4308593750e+01
2.1207949885e-06 3.3400000000e+02 5.9784375000e+02 1.4408594131e+01
